,hour,year,month,day,HOD,DOW,DOY,WOY,QOD,HOW,Number of Patients,Maximum temperature (°C),Minimum temperature (°C)
27634,2007-02-25 10:00:00,2007,2,25,10,Sunday,56,8,1.0,155,35,17,16.3
27635,2007-02-25 11:00:00,2007,2,25,11,Sunday,56,8,1.0,156,48,17,16.9
27636,2007-02-25 12:00:00,2007,2,25,12,Sunday,56,8,2.0,157,34,14.6,14.1
27637,2007-02-25 13:00:00,2007,2,25,13,Sunday,56,8,2.0,158,32,17,16.8
27638,2007-02-25 14:00:00,2007,2,25,14,Sunday,56,8,2.0,159,19,17,16.9
27639,2007-02-25 15:00:00,2007,2,25,15,Sunday,56,8,2.0,160,23,17,16.9
27640,2007-02-25 16:00:00,2007,2,25,16,Sunday,56,8,2.0,161,14,14.5,14
27641,2007-02-25 17:00:00,2007,2,25,17,Sunday,56,8,2.0,162,21,16,16
27642,2007-02-25 18:00:00,2007,2,25,18,Sunday,56,8,3.0,163,22,16.2,15.9
27643,2007-02-25 19:00:00,2007,2,25,19,Sunday,56,8,3.0,164,33,16.1,15.8
27644,2007-02-25 20:00:00,2007,2,25,20,Sunday,56,8,3.0,165,29,16.4,16.3
27645,2007-02-25 21:00:00,2007,2,25,21,Sunday,56,8,3.0,166,23,15.6,15
27646,2007-02-25 22:00:00,2007,2,25,22,Sunday,56,8,3.0,167,21,16.1,16.1
27647,2007-02-25 23:00:00,2007,2,25,23,Sunday,56,8,3.0,168,16,16,15.9
27648,2007-02-26 00:00:00,2007,2,26,0,Monday,57,9,0.0,1,10,15.9,15.8
27649,2007-02-26 01:00:00,2007,2,26,1,Monday,57,9,0.0,2,6,15.8,15.7
27650,2007-02-26 02:00:00,2007,2,26,2,Monday,57,9,0.0,3,12,15.6,15.5
27651,2007-02-26 03:00:00,2007,2,26,3,Monday,57,9,0.0,4,6,15.5,15.5
27652,2007-02-26 04:00:00,2007,2,26,4,Monday,57,9,0.0,5,4,15.6,15.6
27653,2007-02-26 05:00:00,2007,2,26,5,Monday,57,9,0.0,6,4,15.6,15.6
27654,2007-02-26 06:00:00,2007,2,26,6,Monday,57,9,1.0,7,2,15.5,15.1
27655,2007-02-26 07:00:00,2007,2,26,7,Monday,57,9,1.0,8,9,16.2,16
27656,2007-02-26 08:00:00,2007,2,26,8,Monday,57,9,1.0,9,23,16.4,16.4
27657,2007-02-26 09:00:00,2007,2,26,9,Monday,57,9,1.0,10,30,16.9,16.6
27658,2007-02-26 10:00:00,2007,2,26,10,Monday,57,9,1.0,11,32,16.5,16.4
27659,2007-02-26 11:00:00,2007,2,26,11,Monday,57,9,1.0,12,33,16.7,16.6
27660,2007-02-26 12:00:00,2007,2,26,12,Monday,57,9,2.0,13,30,16.6,16.4
27661,2007-02-26 13:00:00,2007,2,26,13,Monday,57,9,2.0,14,38,16.2,16.1
27662,2007-02-26 14:00:00,2007,2,26,14,Monday,57,9,2.0,15,24,16,15.9
27663,2007-02-26 15:00:00,2007,2,26,15,Monday,57,9,2.0,16,27,15.9,15.3
27664,2007-02-26 16:00:00,2007,2,26,16,Monday,57,9,2.0,17,16,15.5,15.4
27665,2007-02-26 17:00:00,2007,2,26,17,Monday,57,9,2.0,18,22,15.4,15.4
27666,2007-02-26 18:00:00,2007,2,26,18,Monday,57,9,3.0,19,25,15.5,15.4
27667,2007-02-26 19:00:00,2007,2,26,19,Monday,57,9,3.0,20,20,15.2,15.2
27668,2007-02-26 20:00:00,2007,2,26,20,Monday,57,9,3.0,21,28,15.2,15.1
27669,2007-02-26 21:00:00,2007,2,26,21,Monday,57,9,3.0,22,26,15.3,15.3
27670,2007-02-26 22:00:00,2007,2,26,22,Monday,57,9,3.0,23,23,15.3,15.3
27671,2007-02-26 23:00:00,2007,2,26,23,Monday,57,9,3.0,24,17,15.4,15.3
27672,2007-02-27 00:00:00,2007,2,27,0,Tuesday,58,9,0.0,25,7,15.2,15.1
27673,2007-02-27 01:00:00,2007,2,27,1,Tuesday,58,9,0.0,26,4,15.3,15.2
27674,2007-02-27 02:00:00,2007,2,27,2,Tuesday,58,9,0.0,27,2,14,13.9
27675,2007-02-27 03:00:00,2007,2,27,3,Tuesday,58,9,0.0,28,2,13.8,13.4
27676,2007-02-27 04:00:00,2007,2,27,4,Tuesday,58,9,0.0,29,7,12.7,12.6
27677,2007-02-27 05:00:00,2007,2,27,5,Tuesday,58,9,0.0,30,3,13.3,13.1
27678,2007-02-27 06:00:00,2007,2,27,6,Tuesday,58,9,1.0,31,4,13.7,13.7
27679,2007-02-27 07:00:00,2007,2,27,7,Tuesday,58,9,1.0,32,6,15.1,14.9
27680,2007-02-27 08:00:00,2007,2,27,8,Tuesday,58,9,1.0,33,24,16.5,16.1
27681,2007-02-27 09:00:00,2007,2,27,9,Tuesday,58,9,1.0,34,26,16.7,16.5
27682,2007-02-27 10:00:00,2007,2,27,10,Tuesday,58,9,1.0,35,34,17.1,16.7
27683,2007-02-27 11:00:00,2007,2,27,11,Tuesday,58,9,1.0,36,33,16.9,16.2
27684,2007-02-27 12:00:00,2007,2,27,12,Tuesday,58,9,2.0,37,41,17.3,17
27685,2007-02-27 13:00:00,2007,2,27,13,Tuesday,58,9,2.0,38,34,17.5,17.2
27686,2007-02-27 14:00:00,2007,2,27,14,Tuesday,58,9,2.0,39,23,17.5,17.3
27687,2007-02-27 15:00:00,2007,2,27,15,Tuesday,58,9,2.0,40,22,17,16.7
27688,2007-02-27 16:00:00,2007,2,27,16,Tuesday,58,9,2.0,41,12,16,16
27689,2007-02-27 17:00:00,2007,2,27,17,Tuesday,58,9,2.0,42,19,15.7,15.6
27690,2007-02-27 18:00:00,2007,2,27,18,Tuesday,58,9,3.0,43,17,15.4,15.3
27691,2007-02-27 19:00:00,2007,2,27,19,Tuesday,58,9,3.0,44,27,14.3,14.1
27692,2007-02-27 20:00:00,2007,2,27,20,Tuesday,58,9,3.0,45,23,13.3,13.1
27693,2007-02-27 21:00:00,2007,2,27,21,Tuesday,58,9,3.0,46,21,13.2,13.1
27694,2007-02-27 22:00:00,2007,2,27,22,Tuesday,58,9,3.0,47,9,12.6,12.5
27695,2007-02-27 23:00:00,2007,2,27,23,Tuesday,58,9,3.0,48,16,12.4,12.3
27696,2007-02-28 00:00:00,2007,2,28,0,Wednesday,59,9,0.0,49,12,12,11.9
27697,2007-02-28 01:00:00,2007,2,28,1,Wednesday,59,9,0.0,50,10,11.8,11.7
27698,2007-02-28 02:00:00,2007,2,28,2,Wednesday,59,9,0.0,51,7,11.3,11.1
27699,2007-02-28 03:00:00,2007,2,28,3,Wednesday,59,9,0.0,52,3,11,10.9
27700,2007-02-28 04:00:00,2007,2,28,4,Wednesday,59,9,0.0,53,6,11.4,11.2
27701,2007-02-28 05:00:00,2007,2,28,5,Wednesday,59,9,0.0,54,4,11.3,11.2
27702,2007-02-28 06:00:00,2007,2,28,6,Wednesday,59,9,1.0,55,2,12.9,12.6
27703,2007-02-28 07:00:00,2007,2,28,7,Wednesday,59,9,1.0,56,8,14.5,14
27704,2007-02-28 08:00:00,2007,2,28,8,Wednesday,59,9,1.0,57,30,16,15.8
27705,2007-02-28 09:00:00,2007,2,28,9,Wednesday,59,9,1.0,58,27,17.9,17.5
27706,2007-02-28 10:00:00,2007,2,28,10,Wednesday,59,9,1.0,59,44,19.8,19.6
27707,2007-02-28 11:00:00,2007,2,28,11,Wednesday,59,9,1.0,60,39,21.1,20.7
27708,2007-02-28 12:00:00,2007,2,28,12,Wednesday,59,9,2.0,61,26,20.7,20
27709,2007-02-28 13:00:00,2007,2,28,13,Wednesday,59,9,2.0,62,25,19.9,19.6
27710,2007-02-28 14:00:00,2007,2,28,14,Wednesday,59,9,2.0,63,28,19.4,19.2
27711,2007-02-28 15:00:00,2007,2,28,15,Wednesday,59,9,2.0,64,23,18.6,18
27712,2007-02-28 16:00:00,2007,2,28,16,Wednesday,59,9,2.0,65,22,17.4,17.2
27713,2007-02-28 17:00:00,2007,2,28,17,Wednesday,59,9,2.0,66,23,16.8,16.7
27714,2007-02-28 18:00:00,2007,2,28,18,Wednesday,59,9,3.0,67,19,16.4,16.3
27715,2007-02-28 19:00:00,2007,2,28,19,Wednesday,59,9,3.0,68,15,16,16
27716,2007-02-28 20:00:00,2007,2,28,20,Wednesday,59,9,3.0,69,28,15.7,15.6
27717,2007-02-28 21:00:00,2007,2,28,21,Wednesday,59,9,3.0,70,21,15.1,15.1
27718,2007-02-28 22:00:00,2007,2,28,22,Wednesday,59,9,3.0,71,14,15.8,15.8
27719,2007-02-28 23:00:00,2007,2,28,23,Wednesday,59,9,3.0,72,12,14.9,14.7
27720,2007-03-01 00:00:00,2007,3,1,0,Thursday,60,9,0.0,73,7,10,9.9
27721,2007-03-01 01:00:00,2007,3,1,1,Thursday,60,9,0.0,74,7,10.1,10
27722,2007-03-01 02:00:00,2007,3,1,2,Thursday,60,9,0.0,75,10,9.9,9.9
27723,2007-03-01 03:00:00,2007,3,1,3,Thursday,60,9,0.0,76,5,9.9,9.8
27724,2007-03-01 04:00:00,2007,3,1,4,Thursday,60,9,0.0,77,4,10.1,10
27725,2007-03-01 05:00:00,2007,3,1,5,Thursday,60,9,0.0,78,3,9.5,9.4
27726,2007-03-01 06:00:00,2007,3,1,6,Thursday,60,9,1.0,79,1,10.5,10.4
27727,2007-03-01 07:00:00,2007,3,1,7,Thursday,60,9,1.0,80,9,11.5,11.4
27728,2007-03-01 08:00:00,2007,3,1,8,Thursday,60,9,1.0,81,14,12.4,12.2
27729,2007-03-01 09:00:00,2007,3,1,9,Thursday,60,9,1.0,82,24,13.9,13.5
27730,2007-03-01 10:00:00,2007,3,1,10,Thursday,60,9,1.0,83,30,15.2,15
27731,2007-03-01 11:00:00,2007,3,1,11,Thursday,60,9,1.0,84,35,16.9,16.5
27732,2007-03-01 12:00:00,2007,3,1,12,Thursday,60,9,2.0,85,32,17.6,17.4
27733,2007-03-01 13:00:00,2007,3,1,13,Thursday,60,9,2.0,86,25,17.6,17.5
27734,2007-03-01 14:00:00,2007,3,1,14,Thursday,60,9,2.0,87,24,17.1,16.9
27735,2007-03-01 15:00:00,2007,3,1,15,Thursday,60,9,2.0,88,12,16.3,16.3
27736,2007-03-01 16:00:00,2007,3,1,16,Thursday,60,9,2.0,89,15,15.8,15.7
27737,2007-03-01 17:00:00,2007,3,1,17,Thursday,60,9,2.0,90,24,15.2,15.1
27738,2007-03-01 18:00:00,2007,3,1,18,Thursday,60,9,3.0,91,24,14.9,14.9
27739,2007-03-01 19:00:00,2007,3,1,19,Thursday,60,9,3.0,92,18,14.8,14.7
27740,2007-03-01 20:00:00,2007,3,1,20,Thursday,60,9,3.0,93,31,14.3,14.3
27741,2007-03-01 21:00:00,2007,3,1,21,Thursday,60,9,3.0,94,17,13.8,13.7
27742,2007-03-01 22:00:00,2007,3,1,22,Thursday,60,9,3.0,95,22,13.6,13.5
27743,2007-03-01 23:00:00,2007,3,1,23,Thursday,60,9,3.0,96,16,13.2,13.1
27744,2007-03-02 00:00:00,2007,3,2,0,Friday,61,9,0.0,97,9,12,12
27745,2007-03-02 01:00:00,2007,3,2,1,Friday,61,9,0.0,98,13,11.7,11.6
27746,2007-03-02 02:00:00,2007,3,2,2,Friday,61,9,0.0,99,3,11.9,11.7
27747,2007-03-02 03:00:00,2007,3,2,3,Friday,61,9,0.0,100,6,11.8,11.8
27748,2007-03-02 04:00:00,2007,3,2,4,Friday,61,9,0.0,101,6,12,11.9
27749,2007-03-02 05:00:00,2007,3,2,5,Friday,61,9,0.0,102,3,11.9,11.8
27750,2007-03-02 06:00:00,2007,3,2,6,Friday,61,9,1.0,103,5,12.1,12
27751,2007-03-02 07:00:00,2007,3,2,7,Friday,61,9,1.0,104,6,12,11.7
27752,2007-03-02 08:00:00,2007,3,2,8,Friday,61,9,1.0,105,12,12,11.7
27753,2007-03-02 09:00:00,2007,3,2,9,Friday,61,9,1.0,106,23,13.6,13.5
27754,2007-03-02 10:00:00,2007,3,2,10,Friday,61,9,1.0,107,23,13.8,13.8
27755,2007-03-02 11:00:00,2007,3,2,11,Friday,61,9,1.0,108,25,14.1,14
27756,2007-03-02 12:00:00,2007,3,2,12,Friday,61,9,2.0,109,22,14.4,14.2
27757,2007-03-02 13:00:00,2007,3,2,13,Friday,61,9,2.0,110,28,14.6,14.3
27758,2007-03-02 14:00:00,2007,3,2,14,Friday,61,9,2.0,111,15,14.9,11.4
27759,2007-03-02 15:00:00,2007,3,2,15,Friday,61,9,2.0,112,20,12.8,12.5
27760,2007-03-02 16:00:00,2007,3,2,16,Friday,61,9,2.0,113,25,11.9,11.3
27761,2007-03-02 17:00:00,2007,3,2,17,Friday,61,9,2.0,114,24,12.3,11.9
27762,2007-03-02 18:00:00,2007,3,2,18,Friday,61,9,3.0,115,22,12.8,12.8
27763,2007-03-02 19:00:00,2007,3,2,19,Friday,61,9,3.0,116,26,13.1,12.9
27764,2007-03-02 20:00:00,2007,3,2,20,Friday,61,9,3.0,117,15,13.1,13
27765,2007-03-02 21:00:00,2007,3,2,21,Friday,61,9,3.0,118,20,13.1,11.5
27766,2007-03-02 22:00:00,2007,3,2,22,Friday,61,9,3.0,119,5,13.1,12.9
27767,2007-03-02 23:00:00,2007,3,2,23,Friday,61,9,3.0,120,8,10.9,10.4
27768,2007-03-03 00:00:00,2007,3,3,0,Saturday,62,9,0.0,121,9,12.2,12.1
27769,2007-03-03 01:00:00,2007,3,3,1,Saturday,62,9,0.0,122,15,12,11.8
27770,2007-03-03 02:00:00,2007,3,3,2,Saturday,62,9,0.0,123,6,11.5,11.3
27771,2007-03-03 03:00:00,2007,3,3,3,Saturday,62,9,0.0,124,7,11.2,10.9
27772,2007-03-03 04:00:00,2007,3,3,4,Saturday,62,9,0.0,125,8,10.7,10.7
27773,2007-03-03 05:00:00,2007,3,3,5,Saturday,62,9,0.0,126,7,11.1,11
27774,2007-03-03 06:00:00,2007,3,3,6,Saturday,62,9,1.0,127,4,12.8,12.1
27775,2007-03-03 07:00:00,2007,3,3,7,Saturday,62,9,1.0,128,5,15.4,14.9
27776,2007-03-03 08:00:00,2007,3,3,8,Saturday,62,9,1.0,129,4,17.1,16.9
27777,2007-03-03 09:00:00,2007,3,3,9,Saturday,62,9,1.0,130,6,19.1,18.3
27778,2007-03-03 10:00:00,2007,3,3,10,Saturday,62,9,1.0,131,10,18,17.9
27779,2007-03-03 11:00:00,2007,3,3,11,Saturday,62,9,1.0,132,16,18.2,18
27780,2007-03-03 12:00:00,2007,3,3,12,Saturday,62,9,2.0,133,16,18.2,17.9
27781,2007-03-03 13:00:00,2007,3,3,13,Saturday,62,9,2.0,134,13,18.6,18.2
27782,2007-03-03 14:00:00,2007,3,3,14,Saturday,62,9,2.0,135,14,18.8,18.6
27783,2007-03-03 15:00:00,2007,3,3,15,Saturday,62,9,2.0,136,19,18,17.8
27784,2007-03-03 16:00:00,2007,3,3,16,Saturday,62,9,2.0,137,21,16.8,16.7
27785,2007-03-03 17:00:00,2007,3,3,17,Saturday,62,9,2.0,138,14,16.6,16.5
27786,2007-03-03 18:00:00,2007,3,3,18,Saturday,62,9,3.0,139,21,16.4,16.4
27787,2007-03-03 19:00:00,2007,3,3,19,Saturday,62,9,3.0,140,11,16.3,16.2
27788,2007-03-03 20:00:00,2007,3,3,20,Saturday,62,9,3.0,141,31,15.7,15.6
27789,2007-03-03 21:00:00,2007,3,3,21,Saturday,62,9,3.0,142,17,15.3,15.2
27790,2007-03-03 22:00:00,2007,3,3,22,Saturday,62,9,3.0,143,11,15.2,15.1
27791,2007-03-03 23:00:00,2007,3,3,23,Saturday,62,9,3.0,144,30,14.7,14.3
27792,2007-03-04 00:00:00,2007,3,4,0,Sunday,63,9,0.0,145,10,16.1,16
27793,2007-03-04 01:00:00,2007,3,4,1,Sunday,63,9,0.0,146,6,16.1,16.1
27794,2007-03-04 02:00:00,2007,3,4,2,Sunday,63,9,0.0,147,9,15.8,15.7
27795,2007-03-04 03:00:00,2007,3,4,3,Sunday,63,9,0.0,148,7,15.8,15.7
27796,2007-03-04 04:00:00,2007,3,4,4,Sunday,63,9,0.0,149,3,15.6,15.5
27797,2007-03-04 05:00:00,2007,3,4,5,Sunday,63,9,0.0,150,5,15.6,15.5
27798,2007-03-04 06:00:00,2007,3,4,6,Sunday,63,9,1.0,151,6,16,15.8
27799,2007-03-04 07:00:00,2007,3,4,7,Sunday,63,9,1.0,152,12,16.7,16.2
27800,2007-03-04 08:00:00,2007,3,4,8,Sunday,63,9,1.0,153,25,17.1,17
27801,2007-03-04 09:00:00,2007,3,4,9,Sunday,63,9,1.0,154,39,17.9,17.4
27802,2007-03-04 10:00:00,2007,3,4,10,Sunday,63,9,1.0,155,41,17.6,17.6
27803,2007-03-04 11:00:00,2007,3,4,11,Sunday,63,9,1.0,156,35,18.2,18
27804,2007-03-04 12:00:00,2007,3,4,12,Sunday,63,9,2.0,157,31,18,17.8
27805,2007-03-04 13:00:00,2007,3,4,13,Sunday,63,9,2.0,158,33,17.9,17.6
27806,2007-03-04 14:00:00,2007,3,4,14,Sunday,63,9,2.0,159,37,17.4,17.3
27807,2007-03-04 15:00:00,2007,3,4,15,Sunday,63,9,2.0,160,31,17.4,17.1
27808,2007-03-04 16:00:00,2007,3,4,16,Sunday,63,9,2.0,161,18,16.9,16.8
27809,2007-03-04 17:00:00,2007,3,4,17,Sunday,63,9,2.0,162,13,16.6,16.5
27810,2007-03-04 18:00:00,2007,3,4,18,Sunday,63,9,3.0,163,27,16.4,16.4
27811,2007-03-04 19:00:00,2007,3,4,19,Sunday,63,9,3.0,164,21,16.4,16.3
27812,2007-03-04 20:00:00,2007,3,4,20,Sunday,63,9,3.0,165,34,16.4,16.2
27813,2007-03-04 21:00:00,2007,3,4,21,Sunday,63,9,3.0,166,22,15.9,15.8
27814,2007-03-04 22:00:00,2007,3,4,22,Sunday,63,9,3.0,167,15,15.6,15.5
27815,2007-03-04 23:00:00,2007,3,4,23,Sunday,63,9,3.0,168,14,15.2,15.1
27816,2007-03-05 00:00:00,2007,3,5,0,Monday,64,10,0.0,1,15,23.6,23.5
27817,2007-03-05 01:00:00,2007,3,5,1,Monday,64,10,0.0,2,8,23.5,23.3
27818,2007-03-05 02:00:00,2007,3,5,2,Monday,64,10,0.0,3,7,23.8,23.8
27819,2007-03-05 03:00:00,2007,3,5,3,Monday,64,10,0.0,4,7,23,22.8
27820,2007-03-05 04:00:00,2007,3,5,4,Monday,64,10,0.0,5,6,23.7,23.3
27821,2007-03-05 05:00:00,2007,3,5,5,Monday,64,10,0.0,6,1,25.4,25.3
27822,2007-03-05 06:00:00,2007,3,5,6,Monday,64,10,1.0,7,5,27.5,27.2
27823,2007-03-05 07:00:00,2007,3,5,7,Monday,64,10,1.0,8,14,30.3,30
27824,2007-03-05 08:00:00,2007,3,5,8,Monday,64,10,1.0,9,16,31,30.8
27825,2007-03-05 09:00:00,2007,3,5,9,Monday,64,10,1.0,10,30,29.9,29.8
27826,2007-03-05 10:00:00,2007,3,5,10,Monday,64,10,1.0,11,32,30.1,28.6
27827,2007-03-05 11:00:00,2007,3,5,11,Monday,64,10,1.0,12,39,30,29.2
27828,2007-03-05 12:00:00,2007,3,5,12,Monday,64,10,2.0,13,28,32.6,32
27829,2007-03-05 13:00:00,2007,3,5,13,Monday,64,10,2.0,14,22,30.9,30.1
27830,2007-03-05 14:00:00,2007,3,5,14,Monday,64,10,2.0,15,21,31.4,30.9
27831,2007-03-05 15:00:00,2007,3,5,15,Monday,64,10,2.0,16,24,32,31.5
27832,2007-03-05 16:00:00,2007,3,5,16,Monday,64,10,2.0,17,23,30.5,29.6
27833,2007-03-05 17:00:00,2007,3,5,17,Monday,64,10,2.0,18,24,30.3,30
27834,2007-03-05 18:00:00,2007,3,5,18,Monday,64,10,3.0,19,21,29.2,29.1
27835,2007-03-05 19:00:00,2007,3,5,19,Monday,64,10,3.0,20,23,28.6,28.3
27836,2007-03-05 20:00:00,2007,3,5,20,Monday,64,10,3.0,21,35,27.1,27
27837,2007-03-05 21:00:00,2007,3,5,21,Monday,64,10,3.0,22,20,27.7,27.5
27838,2007-03-05 22:00:00,2007,3,5,22,Monday,64,10,3.0,23,21,25.8,25.6
27839,2007-03-05 23:00:00,2007,3,5,23,Monday,64,10,3.0,24,16,25.5,25.3
27840,2007-03-06 00:00:00,2007,3,6,0,Tuesday,65,10,0.0,25,8,21.1,21.1
27841,2007-03-06 01:00:00,2007,3,6,1,Tuesday,65,10,0.0,26,9,21,21
27842,2007-03-06 02:00:00,2007,3,6,2,Tuesday,65,10,0.0,27,6,20.9,20.9
27843,2007-03-06 03:00:00,2007,3,6,3,Tuesday,65,10,0.0,28,4,20.3,20.1
27844,2007-03-06 04:00:00,2007,3,6,4,Tuesday,65,10,0.0,29,5,20.9,20.6
27845,2007-03-06 05:00:00,2007,3,6,5,Tuesday,65,10,0.0,30,5,21.4,21.1
27846,2007-03-06 06:00:00,2007,3,6,6,Tuesday,65,10,1.0,31,7,22.9,22.6
27847,2007-03-06 07:00:00,2007,3,6,7,Tuesday,65,10,1.0,32,12,22.9,22.6
27848,2007-03-06 08:00:00,2007,3,6,8,Tuesday,65,10,1.0,33,17,24.2,24
27849,2007-03-06 09:00:00,2007,3,6,9,Tuesday,65,10,1.0,34,28,24.4,23.9
27850,2007-03-06 10:00:00,2007,3,6,10,Tuesday,65,10,1.0,35,34,24.1,23.8
27851,2007-03-06 11:00:00,2007,3,6,11,Tuesday,65,10,1.0,36,42,24.5,24.3
27852,2007-03-06 12:00:00,2007,3,6,12,Tuesday,65,10,2.0,37,31,24.6,24.5
27853,2007-03-06 13:00:00,2007,3,6,13,Tuesday,65,10,2.0,38,24,24.5,24.3
27854,2007-03-06 14:00:00,2007,3,6,14,Tuesday,65,10,2.0,39,27,23.8,23.7
27855,2007-03-06 15:00:00,2007,3,6,15,Tuesday,65,10,2.0,40,19,23.3,23.3
27856,2007-03-06 16:00:00,2007,3,6,16,Tuesday,65,10,2.0,41,26,22.9,22.9
27857,2007-03-06 17:00:00,2007,3,6,17,Tuesday,65,10,2.0,42,15,22.5,22.4
27858,2007-03-06 18:00:00,2007,3,6,18,Tuesday,65,10,3.0,43,19,22.4,22.3
27859,2007-03-06 19:00:00,2007,3,6,19,Tuesday,65,10,3.0,44,17,22.3,22.2
27860,2007-03-06 20:00:00,2007,3,6,20,Tuesday,65,10,3.0,45,27,22.1,22
27861,2007-03-06 21:00:00,2007,3,6,21,Tuesday,65,10,3.0,46,16,22.1,22.1
27862,2007-03-06 22:00:00,2007,3,6,22,Tuesday,65,10,3.0,47,19,22.1,22.1
27863,2007-03-06 23:00:00,2007,3,6,23,Tuesday,65,10,3.0,48,11,22.3,22.2
27864,2007-03-07 00:00:00,2007,3,7,0,Wednesday,66,10,0.0,49,12,25,25
27865,2007-03-07 01:00:00,2007,3,7,1,Wednesday,66,10,0.0,50,9,24.9,24.9
27866,2007-03-07 02:00:00,2007,3,7,2,Wednesday,66,10,0.0,51,3,25,24.9
27867,2007-03-07 03:00:00,2007,3,7,3,Wednesday,66,10,0.0,52,10,24.8,24.7
27868,2007-03-07 04:00:00,2007,3,7,4,Wednesday,66,10,0.0,53,4,25,24.9
27869,2007-03-07 05:00:00,2007,3,7,5,Wednesday,66,10,0.0,54,3,25.8,25.5
27870,2007-03-07 06:00:00,2007,3,7,6,Wednesday,66,10,1.0,55,2,26.2,26
27871,2007-03-07 07:00:00,2007,3,7,7,Wednesday,66,10,1.0,56,5,26.6,26.5
27872,2007-03-07 08:00:00,2007,3,7,8,Wednesday,66,10,1.0,57,17,27.1,26.8
27873,2007-03-07 09:00:00,2007,3,7,9,Wednesday,66,10,1.0,58,26,27.5,27.3
27874,2007-03-07 10:00:00,2007,3,7,10,Wednesday,66,10,1.0,59,51,27.5,27.3
27875,2007-03-07 11:00:00,2007,3,7,11,Wednesday,66,10,1.0,60,38,27.9,27.7
27876,2007-03-07 12:00:00,2007,3,7,12,Wednesday,66,10,2.0,61,28,28.4,27.9
27877,2007-03-07 13:00:00,2007,3,7,13,Wednesday,66,10,2.0,62,26,28.3,28.1
27878,2007-03-07 14:00:00,2007,3,7,14,Wednesday,66,10,2.0,63,19,28.4,28.1
27879,2007-03-07 15:00:00,2007,3,7,15,Wednesday,66,10,2.0,64,18,27.8,27.5
27880,2007-03-07 16:00:00,2007,3,7,16,Wednesday,66,10,2.0,65,16,27,26.9
27881,2007-03-07 17:00:00,2007,3,7,17,Wednesday,66,10,2.0,66,17,26.5,26.4
27882,2007-03-07 18:00:00,2007,3,7,18,Wednesday,66,10,3.0,67,19,26.2,26.1
27883,2007-03-07 19:00:00,2007,3,7,19,Wednesday,66,10,3.0,68,24,25.9,25.9
27884,2007-03-07 20:00:00,2007,3,7,20,Wednesday,66,10,3.0,69,27,25.7,25.6
27885,2007-03-07 21:00:00,2007,3,7,21,Wednesday,66,10,3.0,70,13,25.5,25.4
27886,2007-03-07 22:00:00,2007,3,7,22,Wednesday,66,10,3.0,71,15,25.4,25.3
27887,2007-03-07 23:00:00,2007,3,7,23,Wednesday,66,10,3.0,72,6,25.3,25.2
27888,2007-03-08 00:00:00,2007,3,8,0,Thursday,67,10,0.0,73,12,26.9,26.8
27889,2007-03-08 01:00:00,2007,3,8,1,Thursday,67,10,0.0,74,5,27,27
27890,2007-03-08 02:00:00,2007,3,8,2,Thursday,67,10,0.0,75,8,26.8,26.7
27891,2007-03-08 03:00:00,2007,3,8,3,Thursday,67,10,0.0,76,8,27,26.9
27892,2007-03-08 04:00:00,2007,3,8,4,Thursday,67,10,0.0,77,4,26.6,26.5
27893,2007-03-08 05:00:00,2007,3,8,5,Thursday,67,10,0.0,78,3,27.5,27.4
27894,2007-03-08 06:00:00,2007,3,8,6,Thursday,67,10,1.0,79,2,28.1,28
27895,2007-03-08 07:00:00,2007,3,8,7,Thursday,67,10,1.0,80,7,28.9,28.8
27896,2007-03-08 08:00:00,2007,3,8,8,Thursday,67,10,1.0,81,19,29.5,29
27897,2007-03-08 09:00:00,2007,3,8,9,Thursday,67,10,1.0,82,22,29.8,29.5
27898,2007-03-08 10:00:00,2007,3,8,10,Thursday,67,10,1.0,83,41,30,29.8
27899,2007-03-08 11:00:00,2007,3,8,11,Thursday,67,10,1.0,84,28,30.2,29.8
27900,2007-03-08 12:00:00,2007,3,8,12,Thursday,67,10,2.0,85,23,30.1,29.9
27901,2007-03-08 13:00:00,2007,3,8,13,Thursday,67,10,2.0,86,20,30.3,30
27902,2007-03-08 14:00:00,2007,3,8,14,Thursday,67,10,2.0,87,28,29.9,29.6
27903,2007-03-08 15:00:00,2007,3,8,15,Thursday,67,10,2.0,88,18,29.5,29.4
27904,2007-03-08 16:00:00,2007,3,8,16,Thursday,67,10,2.0,89,26,29.2,29
27905,2007-03-08 17:00:00,2007,3,8,17,Thursday,67,10,2.0,90,17,28.9,28.8
27906,2007-03-08 18:00:00,2007,3,8,18,Thursday,67,10,3.0,91,24,28.6,28.5
27907,2007-03-08 19:00:00,2007,3,8,19,Thursday,67,10,3.0,92,20,28.3,28.2
27908,2007-03-08 20:00:00,2007,3,8,20,Thursday,67,10,3.0,93,29,28.1,28.1
27909,2007-03-08 21:00:00,2007,3,8,21,Thursday,67,10,3.0,94,14,28,28
27910,2007-03-08 22:00:00,2007,3,8,22,Thursday,67,10,3.0,95,16,27.9,27.9
27911,2007-03-08 23:00:00,2007,3,8,23,Thursday,67,10,3.0,96,10,27.8,27.8
27912,2007-03-09 00:00:00,2007,3,9,0,Friday,68,10,0.0,97,6,27.5,27.4
27913,2007-03-09 01:00:00,2007,3,9,1,Friday,68,10,0.0,98,9,27.3,27.3
27914,2007-03-09 02:00:00,2007,3,9,2,Friday,68,10,0.0,99,6,27,26.9
